1082122,1084042
269402,274851
2040081,2044330
2963178,2966452
1470162,1473233
2855120,2861863
2572197,2575950
2809482,2810978
2129322,2132357
2300098,2303441
665898,670444
2659090,2661900
2937380,2938729
1872633,1874654
2475065,2478564
1833290,1835997
2075451,2077888
1493076,1494836
1603789,1605196
2315343,2319739
2550322,2552882
1366800,1369511
455308,458491
110119,115248
1450182,1452271
2004245,2005451
1168667,1171885
2170089,2172724
867356,870098
684854,688917
2034751,2039393
1541002,1544698
1737385,1739425
283690,289004
1711931,1714816
524539,526324
2713661,2715591
2056371,2059529
755606,757674
241040,245693
300530,302546
874662,879225
1009843,1015099
12409,17832
1303101,1304710
92674,94363
2402512,2406135
1702055,1706559
1930151,1931954
2335473,2338031
1198513,1201768
1478087,1484111
128236,130855
1081604,1083200
2175391,2182434
2201208,2204759
303500,304926
132344,134801
530768,534257
1971935,1979725
1829394,1831338
2394467,2396518
968113,970443
1777282,1779803
969259,972364
324414,327167
2511612,2514317
1750827,1755338
1385180,1388286
2710577,2715124
1015142,1018484
2790627,2792274
2143585,2146206
1047781,1050200
2570706,2575454
2143040,2146080
2630236,2633832
2607438,2613774
1018308,1021743
1772903,1775872
519133,524277
2360219,2364441
303796,305188
1343840,1346604
766382,768732
353917,355603
616038,621855
2815972,2817169
861899,864709
1502957,1506267
434158,439426
2557815,2560423
649507,654023
1191,4978
216550,219204
943972,945803
2290522,2295050
1676003,1678723
2656491,2660664
277689,281480
2971215,2973142
263144,269561
1942792,1944517
120826,125551
2386879,2390983
909812,913784
160988,163168
1906586,1908082
1465000,1466729
1135008,1137188
2067566,2069142
92060,94301
2132637,2136417
1706079,1707162
1113000,1115800
869353,873844
603150,608406
2069453,2072007
759266,763758
754772,756165
1927951,1930121
990934,993512
1585398,1587764
1399679,1402029
2118243,2121671
1024760,1028777
2844367,2849162
2646984,2650175
1541555,1544668
1303105,1304928
281892,282880
976975,978197
617728,622202
1108103,1109547
651118,655588
2257269,2262183
1090787,1093999
2371979,2374096
1759233,1760979
2106799,2112677
2291242,2295593
1001926,1005924
1223043,1227095
2740312,2742714
1908713,1912384
1135019,1137592
2553576,2555568
1527667,1531402
2018050,2020106
659823,661483
2560244,2562704
449355,453817
2127306,2129663
2292786,2295821
58542,60664
1272872,1275923
534420,536496
2085075,2088489
2186460,2189574
1417125,1418607
1191274,1194821
162876,164796
2156076,2161358
2739170,2742418
1296550,1299576
2624483,2627034
1743240,1748783
1899004,1900924
366564,368548
2912379,2916152
1225862,1229027
396027,400533
2385169,2390565
930074,932861
1762465,1765900
2955256,2957125
761221,764714
2848474,2850448
1109256,1111302
502421,505012
955129,960681
1311423,1317025
935277,939903
489916,494148
1321700,1324518
295556,297420
2046757,2050909
2232662,2234763
256974,261862
1928555,1931306
789884,792142
2323599,2324950
2649721,2652365
1447450,1450035
1207248,1209779
1462239,1466079
2081408,2083298
1356798,1359270
25687,27633
2681889,2688029
335505,338162
1017944,1021701
981926,989512
2975388,2977731
1136716,1139441
624677,628507
1016404,1019340
2112454,2114672
2615980,2620392
2305324,2308502
1293682,1297433
2604809,2607004
1686450,1688289
1631335,1635518
2369806,2373137
1710939,1712508
2959853,2965625
349811,352003
111117,115941
1938754,1942918
2334627,2337092
2314564,2316018
2707545,2709965
1464804,1466604
34877,36948
1686539,1688288
1222551,1226218
2446409,2448630
74712,78171
2444970,2447244
1907048,1908409
2818535,2821727
2933777,2935976
2159310,2162838
2686830,2688360
1224455,1228769
1630282,1635187
1879822,1881883
1367675,1369932
748168,752721
1921196,1923793
2077643,2082157
205133,207028
1381223,1383792
424414,428938
1984681,1992061
500872,504396
1677616,1681732
866284,869871
2951493,2953733
2766154,2769843
1886289,1888971
37051,39357
1807050,1811675
1637657,1640796
1360438,1363212
558790,560481
888276,889791
1468189,1471878
72882,73597
2515602,2518486
1400180,1404702
1128930,1133364
2266677,2268217
2237638,2243437
1380028,1383320
1474401,1475621
1946885,1949463
571075,574122
1460595,1465432
2413680,2416613
1444736,1449194
217898,219684
1408504,1410955
280816,282374
2292774,2294862
300165,302283
2203851,2206150
2043320,2047299
2444633,2447294
2422688,2425601
84161,86615
2508378,2511942
830152,832891
1064957,1067911
1237319,1240276
452138,456538
2264270,2266646
723810,727615
573730,577834
2182052,2185357
2557866,2560234
1216236,1217520
1328903,1332542
1281574,1283485
1129224,1133439
565745,569641
17396,21269
919214,921206
2298102,2299730
802849,809167
490982,494292
2468905,2472683
185821,189576
2432164,2434069
308010,312916
352946,355527
1090762,1094240
1169918,1173038
1072513,1073967
1076184,1078596
2107604,2111849
1438071,1441545
1467327,1470936
194582,198392
1683859,1688036
207453,210160
2250438,2252767
2672753,2677192
2123625,2127104
808638,810953
1622990,1627662
2215259,2221106
1290088,1296835
1055978,1059469
2577414,2580154
2969264,2972052
1651091,1655310
1040076,1042215
2854842,2861840
2295182,2297346
2477758,2480056
2227506,2230082
1403470,1408763
593832,597084
1040350,1042462
415103,419783
1312991,1317175
1089345,1090949
584039,585729
2304160,2305678
2064391,2068410
2002593,2005130
1102420,1105354
1860473,1864959
2708487,2710016
784788,786867
708299,712889
2583256,2584863
256610,261773
1118817,1121363
630099,631212
2674459,2678314
2401264,2404730
1883707,1886852
160507,163333
1006142,1010545
1699068,1704801
384385,386993
695179,696802
2625081,2628449
1244645,1247017
1117149,1119825
291052,293098
2695838,2701741
2573293,2576020
1190620,1194363
2127710,2129903
845189,847231
183379,186363
1963688,1964789
2165942,2171465
846887,849939
2488099,2493213
1270643,1274859
1972163,1979619
244822,247727
2531175,2533764
2356209,2358824
2288745,2293606
2136204,2138629
2917684,2921067
39445,42422
486769,492385
391308,394809
1953081,1957126
1874958,1877779
1457895,1464435
2067127,2069060
256701,261868
1320945,1322903
1608078,1611163
795150,799426
668593,671724
2733460,2737130
2485190,2485746
1393547,1397103
1111675,1112548
1319439,1322550
214555,216719
1096858,1099876
1784154,1787050
1338403,1342438
1279029,1280686
1761631,1765311
439567,441960
1735858,1738798
2041364,2045104
1973051,1979923
1169070,1173295
2087025,2091400
1298018,1301167
2164570,2168667
1734445,1738685
948302,952045
943364,945263
668837,671363
1929143,1931734
491940,495515
2531811,2533755
1969656,1977859
854153,856530
896766,901364
2661250,2663745
2330715,2334300
2192205,2196633
1914387,1918150
535846,538780
2074582,2077811
1287573,1296398
1333069,1334673
2183763,2185687
1249513,1251608
1236229,1239938
1742017,1744002
1546209,1548618
778834,781109
1637146,1640639
1880334,1882111
946395,949726
1941294,1943309
2725330,2727286
110818,115948
1615872,1618112
2562186,2564683
1901581,1902993
1428414,1430902
889472,892213
2864414,2866359
2970529,2973290
1340163,1343395
2306635,2310177
1649675,1653991
2695083,2698523
231914,234692
179606,183021
229140,234206
501688,504678
2857864,2862165
1354703,1357136
2632144,2634874
2429009,2431466
2971388,2973478
284708,290312
2648240,2652146
1847783,1851474
2530985,2533653
1574741,1578054
1033476,1035560
2180926,2182542
2724261,2727212
1697852,1699103
363642,365862
293048,294601
2604423,2605589
2285277,2289017
2486246,2493215
2034001,2038205
2311518,2313273
2492632,2494811
2545868,2549966
2759262,2762646
2305408,2309294
1130384,1133630
1125879,1133321
1791176,1793794
561381,564452
812488,818172
2916210,2918905
939229,942028
1359212,1362993
2762597,2763620
1642274,1644541
1932456,1935820
339590,343830
1073728,1076678
996142,999675
1364575,1368454
2107820,2112080
1222318,1225660
1296761,1299786
207331,210132
522116,525646
2037953,2040674
904277,907672
316606,319482
2274434,2276614
2384448,2390121
161652,164001
1746902,1749825
2503338,2507873
803574,809200
445638,448519
627016,630047
649384,653737
2430687,2433066
326131,329033
1499486,1501955
633635,636021
1423949,1425821
2027518,2030150
517397,522432
2476126,2479206
85263,86555
1204975,1209045
2377908,2381611
2734855,2738981
2717388,2718481
2641413,2642538
1090759,1094288
986262,991046
2568995,2571004
2699975,2703193
947788,949722
742109,745227
1091580,1094734
2882347,2886086
408906,411814
1973299,1980096
566228,570089
2394521,2397491
1486669,1489804
2714231,2715867
1228217,1230349
855931,860296
2799661,2802164
2040224,2044563
1476946,1483516
1623951,1628350
2458333,2459544
995759,999387
2179777,2183649
1787588,1791807
2911448,2914624
19383,22876
375447,384004
2378218,2381569
915049,918816
192654,195902
925245,928501
1632277,1635570
1708175,1710965
2829100,2831810
1212653,1213263
325572,329223
2467001,2470555
5163,9728
1831831,1835425
53975,56286
814314,818451
2659171,2661917
2628137,2630288
1944625,1947685
537967,541052
1334811,1335649
2268336,2271072
2594548,2597018
810519,814029
182351,186151
2669731,2672834
655193,658102
1819313,1822068
2840082,2842379
2833609,2835282
751187,756000
884929,888685
1676369,1678071
922294,926583
1802111,1804075
2466885,2470578
2768597,2771264
1298860,1302352
869483,873877
2700198,2703167
2491617,2494601
1229575,1231705
2717167,2718378
369013,374161
423188,428791
1505269,1508421
2994799,2999236
1152382,1156947
1831483,1835464
44667,49215
342026,345391
1207985,1209994
1486886,1490556
611971,616335
42242,45039
703773,706376
2209218,2217379
1048545,1051392
1699977,1705865
2301205,2304189
2575171,2577392
941537,943961
627799,629956
723239,725753
2337648,2339613
1302526,1304818
1691131,1696523
1356430,1358273
1209095,1211217
533636,536467
1990666,1993155
26849,28072
42824,47146
1794308,1796264
745647,749054
1875286,1877899
545904,550435
2803266,2808855
2161313,2165672
790664,792577
2218984,2223269
2697500,2702715
769816,773032
2523496,2526325
792700,795089
1392028,1394967
1923952,1927900
862642,864462
2092801,2094785
1865225,1870625
1437331,1440573
1164619,1167208
1135803,1137869
2658260,2661752
619300,623622
1494151,1496320
2612495,2614991
1868417,1871945
289706,291885
674401,680813
2071080,2073316
1932409,1935869
2268551,2270741
403948,408118
2892285,2893613
1941696,1944505
1785036,1788445
1971611,1979025
2952287,2953809
63497,70969
1305049,1307725
1831604,1835487
1679841,1682559
512955,516633
1941901,1944392
641529,645994
760750,764740
1107358,1109067
1120756,1122546
1955991,1958295
169524,170947
69635,73358
1791550,1793667
1824697,1827289
912030,913952
1243064,1246239
298359,301904
2050754,2052223
2267711,2268246
1819995,1822281
2756916,2758708
2297479,2299846
82131,84443
985920,991047
2856857,2862257
2828667,2831838
1280190,1281604
1438095,1441809
2623662,2625828
2775682,2778088
2152646,2153746
764560,766803
478600,480485
332159,335157
2378879,2381993
1488054,1492570
2461079,2465394
2611944,2615006
443048,447818
1939940,1942945
872074,878256
1924552,1927687
460494,468752
2978081,2981405
27347,28862
721241,722402
2371175,2373887
710058,713569
1345456,1349415
1990300,1992863
1204621,1208984
2705988,2708402
1783022,1784726
1187171,1190004
589442,591889
2007411,2008672
2983493,2989287
624904,628317
1337783,1340095
703218,706111
584071,586164
1849115,1851587
965813,968109
1137699,1142203
1900580,1902465
969172,972188
1711544,1714544
2827250,2831130
878676,881462
1839196,1840524
2391980,2394535
2536170,2537812
178915,183025
406721,409297
1466352,1469004
150160,152039
672240,678387
2649932,2653918
1258114,1260825
1155623,1161748
172674,175566
1144652,1148549
